user_id,province,course_type,watch_seconds,payment_amount,completion_rate,rating,payment_status,visit_date
U101097,,大数据基础,13589,201.18,0.6,3.5,paid,2026-03-05
U101098,北京,Linux运维,3739,344.98,0.68,4.5,paid,2026-04-30
U101099,湖北,Python开发,9442,194.98,0.3,5.0,paid,2026-02-28
U101100,河南,大数据基础,17975,335.35,0.15,5.0,paid,2026-05-21
U101101,,大数据基础,11687,100.34,0.99,4.0,paid,2026-02-27
U101102,,Linux运维,9663,364.92,0.6,5.0,paid,2026-01-13
U101103,河南,大数据基础,1298,354.35,0.6,5.0,refund,2026-05-13
U101104,广东,Python开发,14124,51.93,0.17,4.5,paid,2026-03-27
U101105,北京,Linux运维,10637,423.2,0.72,5.0,paid,2026-04-16
U101106,,Linux运维,1296,457.58,0.69,4.0,refund,2026-02-13
U101107,山东,数据库应用,10842,340.14,0.88,,refund,2026-02-18
U101108,北京,Python开发,15208,371.08,0.66,3.5,paid,2026-03-04
U101109,江苏,Linux运维,10396,208.28,0.86,4.5,refund,2026-01-03
U101110,江苏,Python开发,10578,229.21,0.61,4.0,paid,2026-02-07
U101111,河南,Spark分析,13369,168.77,0.31,4.5,refund,2026-05-08
U101112,四川,数据库应用,17847,204.32,0.18,4.5,paid,2026-03-03
U101113,山东,数据库应用,16412,393.98,0.19,4.5,paid,2026-03-15
U101114,四川,Spark分析,3055,185.3,0.81,4.5,paid,2026-04-16
U101115,河南,Linux运维,15600,406.6,0.61,3.5,paid,2026-03-03
U101116,山东,Spark分析,12888,430.0,0.19,,paid,2026-04-22
U101117,江苏,Python开发,588,349.32,0.92,4.5,paid,2026-03-09
U101118,上海,数据库应用,11479,268.75,0.84,4.5,paid,2026-05-06
U101119,湖北,数据库应用,13009,413.48,0.58,4.5,paid,2026-01-04
U101120,,Spark分析,9117,133.27,0.3,4.5,paid,2026-01-04
U101121,湖北,Linux运维,6975,47.14,0.9,4.0,paid,2026-05-01
U101122,,Python开发,9319,106.85,0.83,5.0,paid,2026-03-08
U101123,湖北,Linux运维,16496,196.77,0.89,4.5,paid,2026-01-19
U101124,,Linux运维,4160,141.63,0.72,3.5,refund,2026-03-14
U101125,上海,Linux运维,8008,180.93,0.44,4.0,paid,2026-05-03
U101126,河南,大数据基础,671,410.07,0.68,5.0,refund,2026-02-27
U101127,湖北,Python开发,10088,81.33,0.53,4.0,refund,2026-04-25
U101128,江苏,大数据基础,8270,144.17,0.26,3.5,paid,2026-05-15
U101129,浙江,Python开发,7491,163.88,0.3,4.0,refund,2026-05-05
U101130,河南,Python开发,4127,162.54,0.65,,paid,2026-03-01
U101131,湖北,Python开发,11600,162.38,0.57,5.0,refund,2026-03-25
U101132,北京,大数据基础,16877,51.75,0.49,4.5,refund,2026-02-10
U101133,浙江,Linux运维,4654,262.05,0.18,4.0,paid,2026-02-27
U101134,山东,Python开发,747,96.78,0.96,3.5,paid,2026-01-20
U101135,浙江,数据库应用,6565,412.48,0.52,5.0,refund,2026-03-27
U101136,四川,Python开发,11081,205.17,0.96,4.5,paid,2026-03-19
U101137,上海,Linux运维,15410,332.2,0.65,4.5,paid,2026-04-18
U101138,河南,数据库应用,2765,85.55,0.8,,refund,2026-02-08
U101139,广东,Linux运维,17872,105.81,0.92,4.0,paid,2026-05-13
U101140,广东,Linux运维,13134,128.46,0.25,5.0,paid,2026-03-15
U101141,山东,Python开发,17797,332.82,0.77,3.5,paid,2026-04-13
U101142,上海,Spark分析,17644,66.23,0.55,3.5,paid,2026-05-08
U101143,,大数据基础,9824,336.44,0.85,4.0,paid,2026-01-02
U101144,河南,大数据基础,4318,156.59,0.27,3.5,paid,2026-03-29
U101145,,Spark分析,13440,30.54,0.49,,refund,2026-03-23
U101146,四川,数据库应用,17640,317.62,0.19,4.0,paid,2026-03-20
U101147,浙江,Linux运维,17400,489.92,0.56,,paid,2026-01-17
U101148,浙江,数据库应用,12430,101.23,0.89,3.5,paid,2026-02-20
U101149,湖北,数据库应用,14587,96.77,0.46,5.0,refund,2026-02-02
U101150,上海,大数据基础,5855,90.58,0.25,4.5,paid,2026-01-02
U101151,湖北,数据库应用,11601,476.58,0.27,4.0,paid,2026-05-07
U101152,,Spark分析,6757,164.12,0.27,4.5,refund,2026-03-06
U101153,四川,数据库应用,1036,412.85,0.58,3.5,paid,2026-03-30
U101154,湖北,数据库应用,15989,442.09,0.58,5.0,refund,2026-03-25
U101155,上海,Linux运维,4823,41.02,0.34,5.0,paid,2026-02-15
U101156,上海,Linux运维,16069,396.94,0.16,,refund,2026-01-22
U101157,北京,数据库应用,12175,35.5,0.26,5.0,paid,2026-03-04
U101158,山东,Linux运维,12243,342.56,0.83,5.0,paid,2026-04-16
U101159,上海,Spark分析,13199,145.18,0.41,,refund,2026-01-08
U101160,上海,大数据基础,1489,169.67,0.39,,paid,2026-05-18
U101161,广东,大数据基础,16559,383.8,0.66,4.0,paid,2026-05-06
U101162,广东,Spark分析,8613,354.8,0.43,,paid,2026-04-05
U101163,浙江,Python开发,4486,453.75,0.9,4.0,paid,2026-01-15
U101164,山东,Linux运维,9321,353.52,0.37,4.5,paid,2026-03-17
U101165,湖北,大数据基础,1040,450.07,0.71,4.5,refund,2026-02-05
U101166,四川,Python开发,4613,355.15,0.16,,paid,2026-05-10
U101167,江苏,Spark分析,16122,51.39,0.48,4.0,refund,2026-01-19
U101168,山东,Python开发,829,40.18,0.59,5.0,paid,2026-03-12
U101169,江苏,Linux运维,6177,118.61,0.64,3.5,refund,2026-04-02
U101170,,Spark分析,17928,89.81,0.41,3.5,paid,2026-04-20
U101171,四川,大数据基础,17614,325.55,0.82,,paid,2026-02-11
U101172,,Spark分析,12742,61.92,0.47,3.5,paid,2026-01-29
U101173,广东,Spark分析,14965,255.68,0.26,3.5,paid,2026-04-09
U101174,河南,数据库应用,650,63.63,0.91,4.0,paid,2026-04-24
U101175,河南,大数据基础,17435,30.11,0.96,4.0,paid,2026-04-14
U101176,上海,Linux运维,12786,304.82,0.29,5.0,paid,2026-02-16
U101177,广东,大数据基础,8895,387.08,0.98,4.5,paid,2026-02-16
U101178,上海,数据库应用,15496,190.14,0.9,4.5,paid,2026-05-20
U101179,北京,Linux运维,10507,406.62,0.25,5.0,paid,2026-01-04
U101180,江苏,大数据基础,11888,153.52,0.37,4.0,paid,2026-03-10
U101181,江苏,数据库应用,12106,116.41,0.74,3.5,paid,2026-03-31
U101182,,大数据基础,17722,470.79,0.32,4.0,paid,2026-05-13
U101183,山东,Python开发,6582,232.56,0.34,4.0,refund,2026-01-20
U101184,四川,Spark分析,989,127.49,0.66,4.5,refund,2026-04-20
U101185,山东,数据库应用,2948,406.33,0.53,,paid,2026-03-13
U101186,四川,数据库应用,16923,429.38,0.46,3.5,paid,2026-01-29
U101187,湖北,Python开发,13666,278.93,0.25,3.5,refund,2026-02-12
U101188,河南,Linux运维,11976,352.35,0.31,3.5,paid,2026-04-03
U101189,四川,大数据基础,9246,154.25,0.64,4.5,paid,2026-01-03
U101190,四川,Linux运维,13553,168.52,0.44,4.0,paid,2026-01-10
U101191,河南,数据库应用,14847,427.26,0.53,4.0,refund,2026-05-05
U101192,广东,Linux运维,8985,392.6,0.93,3.5,refund,2026-03-04
U101193,山东,Linux运维,15877,286.56,0.67,4.0,paid,2026-02-14
U101194,湖北,数据库应用,4162,316.44,0.31,3.5,paid,2026-03-22
U101195,四川,数据库应用,14302,216.24,0.37,5.0,refund,2026-03-18
U101196,广东,数据库应用,10019,142.88,0.93,4.5,refund,2026-04-20
U101197,湖北,数据库应用,3188,412.9,0.7,,refund,2026-03-30
U101198,北京,Spark分析,1721,108.94,0.88,4.5,refund,2026-03-02
U101199,上海,数据库应用,17868,120.36,0.39,4.5,paid,2026-01-27
U101200,,Linux运维,15311,473.04,0.17,4.0,paid,2026-02-11
U101201,北京,Linux运维,9668,199.78,0.82,4.0,paid,2026-04-03
U101202,,大数据基础,9317,468.43,0.41,4.5,refund,2026-04-16
U101203,江苏,Python开发,15463,268.52,0.87,,paid,2026-05-03
U101204,北京,数据库应用,13861,374.89,0.21,4.0,paid,2026-04-26
U101205,北京,大数据基础,10578,315.51,0.49,5.0,paid,2026-02-28
U101206,江苏,大数据基础,17980,361.69,0.82,,paid,2026-04-07
U101207,江苏,数据库应用,14874,453.45,0.91,5.0,refund,2026-01-28
U101208,广东,大数据基础,9824,95.24,0.34,5.0,refund,2026-02-17
U101209,河南,Linux运维,14857,120.54,0.99,3.5,paid,2026-01-21
U101210,广东,Linux运维,2742,299.36,0.49,4.0,paid,2026-03-06
U101211,浙江,Linux运维,1751,156.84,0.91,4.5,paid,2026-05-09
U101212,河南,Python开发,3149,449.54,0.92,3.5,refund,2026-04-13
U101213,,Spark分析,12750,176.23,0.69,4.5,paid,2026-04-25
U101214,,Linux运维,14722,102.81,0.86,,paid,2026-02-02
U101215,四川,数据库应用,12918,345.6,0.98,4.5,paid,2026-04-18
U101216,北京,Spark分析,8726,299.56,0.98,5.0,refund,2026-05-19
U101217,,Python开发,2677,423.88,0.17,3.5,paid,2026-02-25
U101218,北京,Python开发,9282,44.45,0.3,4.0,paid,2026-02-11
U101219,湖北,Python开发,8007,455.89,0.91,4.0,refund,2026-02-17
U101220,北京,Linux运维,7266,458.91,0.64,,paid,2026-04-07
U101221,山东,大数据基础,11798,257.19,0.48,4.5,paid,2026-01-08
U101222,广东,Python开发,5959,119.85,0.91,4.5,refund,2026-01-13
U101223,江苏,Spark分析,12706,224.0,0.2,4.5,refund,2026-04-25
U101224,上海,数据库应用,1193,460.51,0.72,4.0,paid,2026-03-10
U101225,上海,Spark分析,13642,236.93,0.5,4.5,paid,2026-03-21
U101226,,Python开发,16437,347.1,0.31,3.5,paid,2026-05-01
U101227,四川,大数据基础,3840,390.34,0.35,4.0,paid,2026-04-08
U101228,,数据库应用,14364,281.86,0.77,4.0,paid,2026-01-31
U101229,北京,数据库应用,16357,494.59,0.84,4.0,refund,2026-04-30
U101230,江苏,Python开发,2280,398.48,0.55,5.0,refund,2026-04-17
U101231,山东,大数据基础,5524,420.78,0.25,5.0,refund,2026-05-19
U101232,湖北,数据库应用,10790,262.15,0.37,4.5,refund,2026-02-19
U101233,河南,Spark分析,30000,162.07,0.6,5.0,paid,2026-01-25
U101234,北京,Linux运维,4337,435.26,0.48,4.5,paid,2026-01-18
U101235,四川,Spark分析,3561,117.5,1.0,4.0,refund,2026-04-13
U101236,四川,Spark分析,13751,355.72,0.18,,refund,2026-01-30
U101237,湖北,Python开发,2847,327.66,0.91,3.5,paid,2026-01-11
U101238,四川,大数据基础,8412,54.31,0.26,4.0,paid,2026-05-04
U101239,四川,Python开发,454,135.09,0.32,4.0,paid,2026-03-09
U101240,湖北,Spark分析,6017,173.03,0.26,4.0,paid,2026-01-18
U101241,江苏,Linux运维,6449,425.79,0.8,4.0,refund,2026-05-11
U101242,广东,Python开发,8049,250.7,0.37,4.0,refund,2026-03-04
U101243,山东,Python开发,17542,90.39,0.55,,paid,2026-04-05
U101244,山东,Spark分析,15158,400.72,0.97,5.0,paid,2026-02-16
U101245,浙江,Python开发,2569,157.64,0.61,4.5,paid,2026-02-28
U101246,广东,Linux运维,9532,422.53,0.63,3.5,paid,2026-05-15
U101247,广东,Spark分析,15202,53.1,0.26,4.0,refund,2026-02-23
U101248,广东,Spark分析,13682,112.33,0.52,3.5,paid,2026-04-22
U101249,广东,数据库应用,10899,238.85,0.56,4.0,paid,2026-04-09
U101250,浙江,数据库应用,8204,263.42,0.59,4.0,paid,2026-04-15
U101251,广东,数据库应用,2124,79.91,0.22,5.0,paid,2026-05-15
U101252,广东,Python开发,13322,477.0,0.76,,refund,2026-03-22
U101253,山东,Linux运维,2042,57.95,0.97,4.0,refund,2026-04-05
U101254,四川,Linux运维,15031,174.58,0.87,4.0,paid,2026-04-30
U101255,河南,大数据基础,5989,178.29,0.47,4.5,paid,2026-02-04
U101256,上海,Spark分析,3505,322.31,0.86,5.0,paid,2026-03-29
U101257,湖北,Python开发,5405,88.09,0.16,5.0,paid,2026-03-02
U101258,四川,大数据基础,2588,58.41,0.33,3.5,paid,2026-05-19
U101259,浙江,大数据基础,4591,234.36,0.21,,refund,2026-02-01
U101260,四川,Python开发,13307,245.37,0.74,3.5,paid,2026-04-04
U101261,江苏,Linux运维,2292,172.24,0.26,5.0,paid,2026-03-20
U101262,四川,数据库应用,11943,462.94,0.37,4.0,refund,2026-05-10
U101263,山东,Spark分析,4710,48.43,0.42,4.0,paid,2026-02-15
U101264,山东,Linux运维,12178,302.82,0.88,3.5,refund,2026-02-05
U101265,北京,Spark分析,4277,451.7,0.8,4.5,paid,2026-01-05
U101266,,大数据基础,10525,454.48,0.16,4.5,refund,2026-01-02
U101267,江苏,Linux运维,4471,330.18,0.97,4.0,refund,2026-04-23
U101268,广东,Python开发,14037,424.67,0.76,3.5,paid,2026-03-10
U101269,上海,大数据基础,15400,311.74,0.84,4.5,refund,2026-01-30
U101270,上海,数据库应用,10656,438.65,0.63,5.0,paid,2026-03-19
U101271,山东,数据库应用,6976,298.19,0.65,5.0,refund,2026-02-13
U101272,四川,Linux运维,11621,434.41,0.98,,paid,2026-03-25
U101273,河南,数据库应用,14148,295.79,0.16,5.0,refund,2026-03-20
U101274,浙江,大数据基础,4536,334.13,0.86,4.0,paid,2026-01-03
U101275,上海,Linux运维,17972,285.1,0.85,,refund,2026-03-29
U101276,,Linux运维,14692,405.28,0.68,,paid,2026-02-23
U101277,山东,大数据基础,15126,427.36,0.84,,paid,2026-03-16
U101278,山东,Python开发,15110,427.18,0.58,,refund,2026-03-25
U101279,浙江,大数据基础,11578,482.0,0.31,3.5,paid,2026-01-17
U101280,湖北,Python开发,1403,343.07,0.85,3.5,paid,2026-01-26
U101281,江苏,Linux运维,5904,249.86,0.63,5.0,paid,2026-02-24
U101282,浙江,Spark分析,5703,486.17,0.87,3.5,paid,2026-04-21
U101283,四川,数据库应用,15725,263.43,0.35,,refund,2026-05-20
U101284,上海,Linux运维,15734,149.57,0.56,3.5,paid,2026-03-02
U101285,北京,Spark分析,6013,62.04,0.4,,paid,2026-01-03
U101286,,大数据基础,343,125.62,0.37,3.5,paid,2026-04-03
U101287,,Python开发,1030,350.12,0.95,5.0,paid,2026-02-03
U101288,北京,Linux运维,15243,462.55,0.74,3.5,paid,2026-02-07
U101289,江苏,Linux运维,13171,231.91,0.25,5.0,paid,2026-02-23
U101290,,大数据基础,12650,215.48,0.39,4.5,refund,2026-04-02
U101291,山东,大数据基础,14254,164.2,0.38,3.5,paid,2026-05-01
U101292,,Python开发,2327,144.7,0.5,,refund,2026-05-20
U101293,北京,Python开发,10779,32.26,0.58,4.0,refund,2026-02-09
U101294,湖北,数据库应用,6408,117.01,0.69,4.5,paid,2026-02-05
U101295,湖北,Linux运维,2404,210.09,0.82,4.5,refund,2026-03-17
U101296,广东,大数据基础,13882,229.65,0.47,3.5,refund,2026-04-17
U101297,浙江,Linux运维,7443,148.49,0.77,5.0,paid,2026-05-06
U101298,江苏,Spark分析,17020,76.89,0.56,,paid,2026-03-23
U101299,河南,大数据基础,10264,389.44,0.84,,refund,2026-01-19
U101300,,Linux运维,7016,267.15,0.57,3.5,paid,2026-05-06
U101301,四川,Linux运维,7985,164.04,0.5,4.0,paid,2026-01-21
U101302,四川,数据库应用,5164,370.91,0.78,4.5,refund,2026-01-28
U101303,河南,Python开发,10987,157.2,0.9,,refund,2026-04-19
U101304,山东,Linux运维,6611,86.03,0.96,4.5,paid,2026-03-05
U101305,广东,数据库应用,7516,175.66,0.95,,refund,2026-02-28
U101306,北京,Python开发,4397,191.59,0.66,3.5,refund,2026-01-14
U101307,北京,Spark分析,17817,298.32,0.29,4.5,paid,2026-05-10
U101308,湖北,数据库应用,12093,301.75,0.42,4.5,paid,2026-02-21
U101309,北京,Linux运维,3573,76.42,0.82,4.0,paid,2026-03-10
U101310,山东,数据库应用,13256,110.57,0.71,,paid,2026-01-31
U101311,山东,Spark分析,6066,180.61,0.95,5.0,refund,2026-03-28
U101312,北京,数据库应用,10023,366.13,0.61,4.5,paid,2026-02-03
U101313,,大数据基础,17117,199.08,0.21,,refund,2026-05-03
U101314,北京,Linux运维,9837,225.38,0.77,3.5,paid,2026-02-11
U101315,四川,大数据基础,2590,303.92,0.97,5.0,refund,2026-04-18
U101316,广东,Python开发,17999,281.31,0.99,4.5,paid,2026-01-13
U101317,山东,Spark分析,10821,444.99,0.46,3.5,refund,2026-04-09
U101318,广东,数据库应用,627,120.73,0.57,,paid,2026-02-21
U101319,江苏,Linux运维,15888,162.69,0.94,,paid,2026-01-10
U101320,,Python开发,2286,34.4,0.33,4.0,paid,2026-01-28
U101321,,Spark分析,8704,301.62,0.18,5.0,paid,2026-05-21
U101322,北京,Python开发,17845,435.78,0.86,,paid,2026-01-07
U101323,山东,Spark分析,11659,371.34,0.71,4.0,paid,2026-01-16
U101324,河南,Spark分析,12603,385.24,0.87,4.0,paid,2026-02-24
U101325,北京,Linux运维,8244,83.66,0.59,4.5,paid,2026-02-17
U101326,北京,Linux运维,12796,305.82,0.79,3.5,refund,2026-02-14
U101327,上海,Linux运维,4845,479.87,0.21,4.0,refund,2026-02-01
U101328,河南,大数据基础,12397,308.53,0.93,,paid,2026-02-16
U101329,浙江,数据库应用,10557,370.51,0.22,4.0,refund,2026-05-20
U101330,上海,Linux运维,6574,332.22,0.5,4.0,paid,2026-02-27
U101331,河南,大数据基础,8920,180.21,0.88,,refund,2026-05-09
U101332,上海,数据库应用,12381,308.72,0.45,,paid,2026-02-12
U101333,浙江,Linux运维,2040,216.54,0.32,4.5,paid,2026-03-10
U101334,四川,数据库应用,16604,69.72,0.82,4.0,paid,2026-01-24
U101335,湖北,Python开发,8917,388.37,0.16,5.0,paid,2026-04-30
U101336,山东,大数据基础,9008,347.03,0.93,,paid,2026-04-08
U101337,江苏,Linux运维,3725,430.37,0.65,4.5,refund,2026-01-02
U101338,上海,Spark分析,8187,479.02,0.75,,paid,2026-02-23
U101339,北京,大数据基础,16015,300.64,0.92,4.5,refund,2026-03-13
U101340,山东,Python开发,17354,431.42,0.72,3.5,refund,2026-03-29
U101341,广东,数据库应用,5338,193.86,0.75,4.5,refund,2026-01-20
U101342,北京,大数据基础,2795,120.54,0.42,3.5,paid,2026-02-11
U101343,四川,Linux运维,14686,216.67,0.34,3.5,paid,2026-01-09
U101344,广东,Spark分析,9166,146.16,0.54,,paid,2026-03-25
U101345,湖北,Linux运维,17536,450.91,0.94,,paid,2026-05-17
U101346,河南,大数据基础,11181,453.48,0.89,4.5,paid,2026-01-14
U101347,广东,Python开发,13626,270.35,0.23,,paid,2026-03-09
U101348,湖北,数据库应用,9768,288.89,0.79,4.5,paid,2026-01-20
U101349,江苏,Linux运维,6670,468.56,0.35,,refund,2026-01-08
U101350,,Linux运维,346,379.63,0.97,5.0,paid,2026-04-22
U101351,,Linux运维,8635,177.62,0.8,,refund,2026-03-25
U101352,河南,Linux运维,8721,179.33,0.64,4.0,paid,2026-04-15
U101353,江苏,Python开发,5362,121.59,0.92,4.0,paid,2026-05-07
U101354,上海,大数据基础,9922,460.93,0.69,3.5,paid,2026-01-23
U101355,河南,Spark分析,16445,136.17,0.32,4.5,refund,2026-01-29
U101356,,Spark分析,7374,262.97,0.51,4.0,paid,2026-01-04
U101357,上海,Spark分析,12295,295.72,0.22,3.5,paid,2026-03-25
U101358,四川,数据库应用,5053,266.7,0.28,,paid,2026-03-09
U101359,北京,Linux运维,2146,260.85,0.49,5.0,paid,2026-03-22
U101360,上海,Spark分析,9781,180.05,0.65,5.0,paid,2026-04-05
U101361,广东,Python开发,1704,190.66,0.27,4.0,paid,2026-01-28
U101362,山东,Spark分析,146,412.88,0.69,5.0,paid,2026-01-30
U101363,四川,Python开发,11654,406.34,0.78,5.0,refund,2026-03-29
U101364,湖北,数据库应用,2418,273.92,0.86,4.0,paid,2026-02-14
U101365,,Python开发,5155,406.17,0.78,5.0,paid,2026-03-09
U101366,湖北,Python开发,13194,228.39,0.3,,paid,2026-03-28
U101367,江苏,Python开发,990,271.22,0.42,,paid,2026-03-24
U101368,山东,Spark分析,8024,150.59,0.66,4.5,refund,2026-01-04
U101369,湖北,大数据基础,17386,186.21,0.93,4.5,paid,2026-03-31
U101370,北京,数据库应用,30000,47.43,0.78,,paid,2026-02-27
U101371,山东,大数据基础,551,407.33,0.83,4.0,paid,2026-03-16
U101372,广东,Linux运维,3214,51.88,0.89,5.0,paid,2026-02-09
U101373,浙江,Spark分析,3232,201.08,0.27,4.0,paid,2026-01-29
U101374,江苏,Linux运维,12556,141.77,0.55,4.5,paid,2026-03-03
U101375,河南,Spark分析,258,426.33,0.66,,refund,2026-02-25
U101376,,Linux运维,11211,334.01,0.17,4.5,paid,2026-03-28
U101377,山东,Linux运维,827,328.5,0.43,,paid,2026-04-29
U101378,湖北,数据库应用,13971,440.39,0.37,4.5,refund,2026-04-05
U101379,北京,数据库应用,12749,182.0,0.54,4.0,paid,2026-02-17
U101380,湖北,Python开发,13377,69.53,0.52,4.5,paid,2026-02-24
U101381,上海,Python开发,13212,87.57,0.21,3.5,paid,2026-01-16
U101382,江苏,大数据基础,8395,459.48,0.15,,paid,2026-02-18
U101383,上海,Linux运维,5197,318.3,0.44,4.0,paid,2026-04-17
U101384,上海,Python开发,6970,387.29,0.87,,paid,2026-01-15
U101385,江苏,数据库应用,8935,78.98,0.27,5.0,paid,2026-03-20
U101386,四川,数据库应用,13994,247.52,0.69,,paid,2026-02-09
U101387,河南,数据库应用,16590,471.16,0.24,3.5,refund,2026-04-06
U101388,河南,数据库应用,4418,93.13,0.62,,refund,2026-03-12
U101389,山东,Spark分析,16966,454.6,0.57,4.0,paid,2026-03-24
U101390,山东,数据库应用,17261,100.27,0.28,5.0,paid,2026-05-03
U101391,江苏,Python开发,15793,492.43,0.91,5.0,paid,2026-01-05
U101392,上海,Spark分析,16414,190.03,0.26,5.0,refund,2026-03-23
U101393,河南,Spark分析,11718,263.84,0.78,3.5,paid,2026-05-02
U101394,广东,数据库应用,6162,207.17,0.64,,paid,2026-03-13
U101395,浙江,Spark分析,7473,460.99,0.54,5.0,refund,2026-05-10
U101396,江苏,Python开发,6061,110.87,0.26,4.0,paid,2026-03-09
U101397,湖北,大数据基础,9034,172.17,0.37,5.0,refund,2026-03-17
U101398,四川,Python开发,5387,329.37,0.47,,refund,2026-04-16
U101399,上海,数据库应用,12643,383.07,0.45,5.0,paid,2026-01-12
U101400,上海,大数据基础,9632,487.69,0.56,5.0,refund,2026-05-06
U101401,,大数据基础,17598,282.63,0.85,4.5,paid,2026-04-08
U101402,北京,大数据基础,16676,349.04,0.8,3.5,paid,2026-03-24
U101403,河南,Spark分析,1318,131.3,0.64,4.0,paid,2026-01-30
U101404,,大数据基础,15533,180.07,0.91,5.0,paid,2026-02-25
U101405,四川,Linux运维,16397,94.33,0.79,3.5,paid,2026-05-08
U101406,四川,Spark分析,7110,53.59,0.34,,refund,2026-05-10
U101407,江苏,数据库应用,8507,64.32,0.95,5.0,paid,2026-01-07
U101408,上海,Python开发,5309,226.83,0.77,3.5,refund,2026-02-03
U101409,江苏,Spark分析,11201,48.94,0.16,4.0,refund,2026-01-18
U101410,河南,Python开发,912,169.3,0.87,5.0,paid,2026-01-01
U101411,广东,Linux运维,10694,380.65,0.96,4.0,refund,2026-04-03
U101412,江苏,Linux运维,8530,104.23,0.55,3.5,paid,2026-02-20
